        j  time(year)     depth(m)   Du(kPa) sigv(kPa)  sigve(kPa)  Phi   e     Gamma(KN/m3)    Kz(m/s) Cv(m2/s)     Gib_fact    Du/(Du_b+sigve_b)     z/h(t) SAR soil_type depthi(m) j_top zi_top z_top
        48       768517.1      -2426.4902      4244.5410     21181.6753     16937.1348         0.2371         0.3108        22.2067     0.00000000031424     0.00000013365495         1.2210         0.1615         0.0948    0.000000000083  1     -19901.350   39 -16090.45215 -17904.84180
        49       768517.1      -2636.7812      4334.9434     26277.5135     21942.5703         0.2247         0.2898        22.4052     0.00000000029469     0.00000013881207         1.1981         0.1650         0.0470    0.000000000083  1     -20324.781   39 -16090.45215 -17904.84180
        50       768517.1      -2843.3730      4244.5410     26277.5135     22032.9727         0.2245         0.2894        22.4084     0.00000000029439     0.00000000000000  *************         0.1615         0.0000    0.000000000083  1     -20748.215   39 -16090.45215 -17904.84180
     
        38       878305.2          0.0000         0.0000         0.0000         0.0000         0.6455         1.8210        15.6717     0.00000006361252     0.00000000000000  *************         0.0000         0.6572    0.000000000083  3     -15667.020   38 -15667.01953 -17670.01758
        39       878305.2       -423.4316       255.8539       148.4808      -107.3731         0.6455         1.8210        15.6717     0.00000006361252     0.00000099724400         0.4456         0.0092         0.5668    0.000000000083  3     -16090.452   38 -15667.01953 -17670.01758
        40       878305.2       -846.8633      1223.4055      2550.0865      1326.6809         0.3314         0.4958        20.6968     0.00000000109670     0.00000022454313         0.9391         0.0438         0.4764    0.000000000083  3     -16513.885   38 -15667.01953 -17670.01758
        41       878305.2      -1115.8320      1757.7064      4951.6921      3193.9856         0.3079         0.4449        21.0738     0.00000000132884     0.00000032494748         0.7806         0.0630         0.4190    0.000000000083  2     -16937.318   38 -15667.01953 -17670.01758
        42       878305.2      -1353.9590      2207.3210      7468.4774      5261.1562         0.2882         0.4049        21.3885     0.00000000117583     0.00000033408324         0.7699         0.0791         0.3681    0.000000000083  2     -17360.752   38 -15667.01953 -17670.01758
        43       878305.2      -1582.6504      2581.9226     10031.8249      7449.9023         0.2738         0.3771        21.6186     0.00000000107973     0.00000034285898         0.7600         0.0925         0.3193    0.000000000083  2     -17784.184   38 -15667.01953 -17670.01758
        44       878305.2      -1805.7500      2890.0371     12595.1725      9705.1357         0.2625         0.3559        21.7999     0.00000000101196     0.00000035113993         0.7510         0.1035         0.2717    0.000000000083  2     -18207.617   38 -15667.01953 -17670.01758
        45       878305.2      -2024.8867      3137.7144     15158.5200     12020.8057         0.2531         0.3388        21.9508     0.00000000096025     0.00000035903611         0.7427         0.1124         0.2249    0.000000000083  2     -18631.051   38 -15667.01953 -17670.01758
        46       878305.2      -2240.9297      3676.8521     17721.8722     14045.0205         0.2458         0.3259        22.0671     0.00000000032919     0.00000013046186         1.2320         0.1317         0.1788    0.000000000083  1     -19054.482   38 -15667.01953 -17670.01758
        47       878305.2      -2453.4941      4057.1790     20271.4255     16214.2461         0.2391         0.3143        22.1739     0.00000000031766     0.00000013287391         1.2208         0.1453         0.1334    0.000000000083  1     -19477.916   38 -15667.01953 -17670.01758
        48       878305.2      -2664.0742      4284.1069     22819.3520     18535.2441         0.2328         0.3035        22.2751     0.00000000030729     0.00000013534640         1.2096         0.1535         0.0884    0.000000000083  1     -19901.350   38 -15667.01953 -17670.01758
        49       878305.2      -2872.8047      4356.1592     27915.1902     23559.0312         0.2212         0.2840        22.4608     0.00000000028953     0.00000014039965         1.1876         0.1560         0.0439    0.000000000083  1     -20324.781   38 -15667.01953 -17670.01758
        50       878305.2      -3078.1973      4284.1069     27915.1902     23631.0840         0.2210         0.2838        22.4632     0.00000000028931     0.00000000000000  *************         0.1535         0.0000    0.000000000083  1     -20748.215   38 -15667.01953 -17670.01758
     
        38       988093.4          0.0000         0.0000         0.0000         0.0000         0.6455         1.8210        15.6717     0.00000006361252     0.00000000000000  *************         0.0000         0.6059    0.000000000083  3     -15667.020   38 -15667.01953 -17735.43555
        39       988093.4       -423.4316      1162.5403      1786.1576       623.6173         0.3617         0.5667        20.2123     0.00000000136306     0.00000022252820         0.9442         0.0393         0.5207    0.000000000083  3     -16090.452   38 -15667.01953 -17735.43555
        40       988093.4       -846.8633      2006.2938      4187.7632      2181.4695         0.3099         0.4490        21.0419     0.00000000095034     0.00000022891533         0.9309         0.0679         0.4356    0.000000000083  3     -16513.885   38 -15667.01953 -17735.43555
        41       988093.4      -1071.3789      2417.9736      6589.3689      4171.3950         0.2975         0.4235        21.2399     0.00000000124467     0.00000032937572         0.7761         0.0818         0.3904    0.000000000083  2     -16937.318   38 -15667.01953 -17735.43555
        42       988093.4      -1302.8594      2776.1877      9106.1541      6329.9663         0.2806         0.3901        21.5097     0.00000000112372     0.00000033847309         0.7656         0.0939         0.3439    0.000000000083  2     -17360.752   38 -15667.01953 -17735.43555
        43       988093.4      -1527.9414      3081.5581     11669.5017      8587.9434         0.2678         0.3657        21.7153     0.00000000104275     0.00000034712139         0.7560         0.1043         0.2986    0.000000000083  2     -17784.184   38 -15667.01953 -17735.43555
        44       988093.4      -1748.5664      3339.3779     14232.8492     10893.4717         0.2574         0.3467        21.8808     0.00000000098371     0.00000035525892         0.7473         0.1130         0.2542    0.000000000083  2     -18207.617   38 -15667.01953 -17735.43555
        45       988093.4      -1965.8027      3552.4048     16796.1968     13243.7920         0.2487         0.3311        22.0203     0.00000000093771     0.00000036300708         0.7393         0.1202         0.2105    0.000000000083  2     -18631.051   38 -15667.01953 -17735.43555
        46       988093.4      -2180.2949      4018.6028     19359.5490     15340.9463         0.2417         0.3188        22.1325     0.00000000032206     0.00000013191575         1.2263         0.1360         0.1674    0.000000000083  1     -19054.482   38 -15667.01953 -17735.43555
        47       988093.4      -2391.4414      4361.5854     21909.1022     17547.5176         0.2354         0.3079        22.2335     0.00000000031149     0.00000013430643         1.2154         0.1476         0.1250    0.000000000083  1     -19477.916   38 -15667.01953 -17735.43555
        48       988093.4      -2600.7363      4580.6865     24457.0288     19876.3418         0.2295         0.2978        22.3286     0.00000000030201     0.00000013673154         1.2045         0.1550         0.0829    0.000000000083  1     -19901.350   38 -15667.01953 -17735.43555
