           1         115   27991.0723      -557.260071    
           1         116   28236.6074      -554.818298    
           1         117   28482.1445      -552.376465    
           1         118   28727.6797      -549.934692    
           1         119   28973.2148      -547.492920    
           1         120   29218.7500      -545.051086    
           1         121   29464.2871      -542.609314    
           1         122   29709.8223      -540.167542    
           1         123   29955.3574      -537.725708    
           1         124   30200.8945      -535.283936    
           1         125   30446.4297      -532.842163    
           1         126   30691.9648      -530.400330    
           1         127   30937.5000      -527.958557    
           1         128   31183.0371      -525.516785    
           1         129   31428.5723      -523.074951    
           1         130   31674.1074      -520.633179    
           1         131   31919.6445      -518.191406    
           1         132   32165.1797      -515.749573    
           1         133   32410.7148      -513.307800    
           1         134   32656.2500      -510.866028    
           1         135   32901.7852      -508.424225    
           1         136   33147.3242      -505.982422    
           1         137   33392.8594      -503.540619    
           1         138   33638.3945      -501.098846    
           1         139   33883.9297      -498.657043    
           1         140   34129.4648      -496.215271    
           1         141   34375.0000      -493.773499    
           1         142   34620.5352      -491.331696    
           1         143   34866.0742      -488.889862    
           1         144   35111.6094      -486.448090    
           1         145   35357.1445      -484.006287    
           1         146   35602.6797      -481.564514    
           1         147   35848.2148      -479.122742    
           1         148   36093.7500      -476.680939    
           1         149   36339.2852      -474.239136    
           1         150   36584.8242      -471.797333    
           1         151   36830.3594      -469.355530    
           1         152   37075.8945      -466.913757    
           1         153   37321.4297      -464.471985    
           1         154   37566.9648      -462.030182    
           1         155   37812.5000      -459.588379    
           1         156   38058.0352      -457.146606    
           1         157   38303.5742      -454.704773    
           1         158   38549.1094      -452.263000    
           1         159   38794.6445      -449.821228    
           1         160   39040.1797      -447.379425    
           1         161   39285.7148      -444.937653    
           1         162   39531.2500      -442.495850    
           1         163   39776.7852      -440.054077    
           1         164   40022.3242      -437.612244    
           1         165   40267.8594      -435.170471    
           1         166   40513.3945      -432.728668    
           1         167   40758.9297      -430.286896    
           1         168   41004.4648      -427.845093    
           1         169   41250.0000      -425.403320    
           1         170   41495.5352      -422.961548    
           1         171   41741.0742      -420.519714    
           1         172   41986.6094      -418.077911    
           1         173   42232.1445      -415.636108    
           1         174   42477.6797      -413.194336    
           1         175   42723.2148      -410.752563    
           1         176   42968.7500      -408.310791    
           1         177   43214.2852      -405.950653    
           1         178   43459.8242      -403.602386    
           1         179   43705.3594      -401.254181    
           1         180   43950.8945      -398.905975    
           1         181   44196.4297      -396.557770    
           1         182   44441.9648      -394.209534    
           1         183   44687.5000      -391.861328    
           1         184   44933.0352      -389.513123    
           1         185   45178.5742      -387.164856    
           1         186   45424.1094      -384.816650    
           1         187   45669.6445      -382.468445    
           1         188   45915.1797      -380.120209    
           1         189   46160.7148      -377.772003    
           1         190   46406.2500      -375.470886    
           1         191   46651.7852      -373.314575    
           1         192   46897.3242      -371.158234    
           1         193   47142.8594      -369.001923    
           1         194   47388.3945      -366.845612    
           1         195   47633.9297      -364.689331    
           1         196   47879.4648      -362.533020    
           1         197   48125.0000      -360.376709    
           1         198   48370.5352      -358.220398    
           1         199   48616.0742      -356.064056    
           1         200   48861.6094      -353.907745    
           1         201   49107.1445      -351.751434    
           1         202   49352.6797      -349.595154    
           1         203   49598.2148      -347.438843    
           1         204   49843.7500      -345.282532    
           1         205   50089.2852      -343.126221    
           1         206   50334.8242      -340.969879    
           1         207   50580.3594      -338.813568    
           1         208   50825.8945      -336.657257    
           1         209   51071.4297      -334.500977    
           1         210   51316.9648      -332.344666    
           1         211   51562.5000      -330.188354    
           1         212   51808.0352      -328.032043    
           1         213   52053.5742      -325.875702    
           1         214   52299.1094      -323.719391    
           1         215   52544.6445      -321.563080    
           1         216   52790.1797      -319.406799    
           1         217   53035.7148      -317.250488    
           1         218   53281.2500      -315.094177    
           1         219   53526.7891      -312.937836    
           1         220   53772.3242      -310.781525    
           1         221   54017.8594      -308.625214    
           1         222   54263.3945      -306.468933    
           1         223   54508.9297      -304.312622    
           1         224   54754.4648      -302.156311    
           1         225   55000.0000      -300.000000    
  
           2           1   0.00000000      -4569.00000    
           2           2   245.535721      -4572.29736    
           2           3   491.071442      -4575.59473    
           2           4   736.607178      -4578.89258    
           2           5   982.142883      -4581.73340    
           2           6   1227.67859      -4577.10889    
           2           7   1473.21436      -4572.48438    
           2           8   1718.75000      -4567.85986    
           2           9   1964.28577      -4563.23535    
           2          10   2209.82153      -4558.61084    
           2          11   2455.35718      -4553.98633    
           2          12   2700.89282      -4549.36182    
           2          13   2946.42871      -4544.73730    
           2          14   3191.96436      -4540.11279    
           2          15   3437.50000      -4535.48828    
           2          16   3683.03589      -4530.86377    
           2          17   3928.57153      -4526.23926    
           2          18   4174.10742      -4521.61475    
           2          19   4419.64307      -4516.99023    
           2          20   4665.17871      -4512.36572    
           2          21   4910.71436      -4507.74121    
           2          22   5156.25000      -4503.11670    
           2          23   5401.78564      -4498.49219    
           2          24   5647.32178      -4493.86768    
           2          25   5892.85742      -4489.24316    
           2          26   6138.39307      -4484.61865    
           2          27   6383.92871      -4479.99414    
           2          28   6629.46436      -4475.36963    
           2          29   6875.00000      -4470.74512    
           2          30   7120.53613      -4466.12061    
           2          31   7366.07178      -4461.49609    
           2          32   7611.60742      -4456.87109    
           2          33   7857.14307      -4452.24658    
           2          34   8102.67871      -4447.62207    
           2          35   8348.21484      -4440.09863    
           2          36   8593.75000      -4422.09668    
           2          37   8839.28613      -4404.09521    
           2          38   9084.82129      -4386.09326    
           2          39   9330.35742      -4368.09180    
           2          40   9575.89355      -4350.08984    
           2          41   9821.42871      -4332.08838    
           2          42   10066.9648      -4314.08691    
           2          43   10312.5000      -4296.08496    
           2          44   10558.0361      -4278.08350    
           2          45   10803.5713      -4260.08154    
           2          46   11049.1074      -4242.08008    
           2          47   11294.6436      -4224.07812    
           2          48   11540.1787      -4206.07666    
           2          49   11785.7148      -4188.07471    
           2          50   12031.2500      -4170.07324    
           2          51   12276.7861      -4152.07129    
           2          52   12522.3213      -4134.06982    
           2          53   12767.8574      -4116.06836    
           2          54   13013.3936      -4098.06641    
           2          55   13258.9287      -4080.06470    
           2          56   13504.4648      -4062.06299    
           2          57   13750.0000      -4044.34326    
           2          58   13995.5361      -4027.19580    
           2          59   14241.0723      -4010.04834    
           2          60   14486.6074      -3992.90112    
           2          61   14732.1436      -3975.75366    
           2          62   14977.6787      -3958.60645    
           2          63   15223.2148      -3941.45898    
           2          64   15468.7500      -3924.31177    
           2          65   15714.2861      -3907.16431    
           2          66   15959.8223      -3890.01685    
           2          67   16205.3574      -3872.86963    
           2          68   16450.8926      -3855.72217    
           2          69   16696.4297      -3838.57471    
           2          70   16941.9648      -3821.42749    
           2          71   17187.5000      -3804.28003    
           2          72   17433.0371      -3787.13257    
           2          73   17678.5723      -3769.98535    
           2          74   17924.1074      -3752.83789    
           2          75   18169.6426      -3735.69067    
           2          76   18415.1797      -3718.54321    
           2          77   18660.7148      -3701.39575    
           2          78   18906.2500      -3684.24854    
           2          79   19151.7871      -3667.10107    
           2          80   19397.3223      -3649.95361    
           2          81   19642.8574      -3632.80640    
           2          82   19888.3926      -3621.88257    
           2          83   20133.9297      -3614.14478    
           2          84   20379.4648      -3606.40698    
           2          85   20625.0000      -3598.66943    
           2          86   20870.5371      -3590.93164    
           2          87   21116.0723      -3583.19409    
           2          88   21361.6074      -3575.45630    
           2          89   21607.1426      -3567.71875    
           2          90   21852.6797      -3559.98096    
           2          91   22098.2148      -3552.24341    
           2          92   22343.7500      -3544.50562    
           2          93   22589.2871      -3536.76807    
           2          94   22834.8223      -3529.03027    
           2          95   23080.3574      -3521.29272    
           2          96   23325.8926      -3513.55493    
           2          97   23571.4297      -3505.81714    
           2          98   23816.9648      -3498.07959    
           2          99   24062.5000      -3490.34204    
           2         100   24308.0371      -3482.60425    
           2         101   24553.5723      -3474.86646    
           2         102   24799.1074      -3467.69971    
           2         103   25044.6426      -3461.50073    
           2         104   25290.1797      -3455.30151    
           2         105   25535.7148      -3449.10229    
           2         106   25781.2500      -3442.90332    
           2         107   26026.7871      -3436.70410    
           2         108   26272.3223      -3430.50488    
           2         109   26517.8574      -3424.30591    
           2         110   26763.3945      -3418.10669    
           2         111   27008.9297      -3411.90771    
           2         112   27254.4648      -3405.70850    
           2         113   27500.0000      -3399.50928    
           2         114   27745.5371      -3393.31030    
           2         115   27991.0723      -3387.11108    
           2         116   28236.6074      -3380.91211    
           2         117   28482.1445      -3374.71289    
           2         118   28727.6797      -3368.51367    
           2         119   28973.2148      -3362.31470    
           2         120   29218.7500      -3356.11548    
           2         121   29464.2871      -3349.91626    
           2         122   29709.8223      -3343.71729    
           2         123   29955.3574      -3337.51807    
           2         124   30200.8945      -3331.31885    
           2         125   30446.4297      -3325.11987    
           2         126   30691.9648      -3314.14062    
           2         127   30937.5000      -3298.31812    
           2         128   31183.0371      -3282.49561    
           2         129   31428.5723      -3266.67334    
           2         130   31674.1074      -3250.85083    
           2         131   31919.6445      -3235.02832    
           2         132   32165.1797      -3219.20605    
           2         133   32410.7148      -3203.38379    
           2         134   32656.2500      -3187.56128    
           2         135   32901.7852      -3171.73901    
           2         136   33147.3242      -3155.91626    
           2         137   33392.8594      -3140.09399    
           2         138   33638.3945      -3124.27148    
           2         139   33883.9297      -3108.44922    
           2         140   34129.4648      -3092.62695    
           2         141   34375.0000      -3076.80444    
           2         142   34620.5352      -3060.98218    
           2         143   34866.0742      -3045.15942    
           2         144   35111.6094      -3029.33716    
           2         145   35357.1445      -3013.51465    
           2         146   35602.6797      -2997.69238    
           2         147   35848.2148      -2981.87012    
           2         148   36093.7500      -2966.04761    
           2         149   36339.2852      -2950.22534    
           2         150   36584.8242      -2930.76685    
           2         151   36830.3594      -2898.95288    
           2         152   37075.8945      -2867.13892    
           2         153   37321.4297      -2835.32495    
           2         154   37566.9648      -2803.51074    
           2         155   37812.5000      -2771.69678    
           2         156   38058.0352      -2739.88281    
           2         157   38303.5742      -2708.06836    
           2         158   38549.1094      -2676.25439    
           2         159   38794.6445      -2644.44043    
           2         160   39040.1797      -2612.62622    
           2         161   39285.7148      -2580.81226    
           2         162   39531.2500      -2548.99829    
           2         163   39776.7852      -2517.18433    
           2         164   40022.3242      -2487.79150    
           2         165   40267.8594      -2463.97827    
           2         166   40513.3945      -2440.16479    
           2         167   40758.9297      -2416.35156    
           2         168   41004.4648      -2392.53809    
           2         169   41250.0000      -2368.72485    
           2         170   41495.5352      -2344.91138    
           2         171   41741.0742      -2321.09766    
           2         172   41986.6094      -2297.28418    
           2         173   42232.1445      -2273.47095    
           2         174   42477.6797      -2249.65747    
           2         175   42723.2148      -2225.84424    
           2         176   42968.7500      -2202.03076    
           2         177   43214.2852      -2191.47217    
           2         178   43459.8242      -2182.84668    
           2         179   43705.3594      -2174.22119    
           2         180   43950.8945      -2165.59546    
           2         181   44196.4297      -2156.96997    
           2         182   44441.9648      -2148.34448    
           2         183   44687.5000      -2139.71899    
           2         184   44933.0352      -2131.09351    
           2         185   45178.5742      -2122.46777    
           2         186   45424.1094      -2113.84229    
           2         187   45669.6445      -2105.21680    
           2         188   45915.1797      -2096.59131    
           2         189   46160.7148      -2087.96558    
           2         190   46406.2500      -2079.34009    
           2         191   46651.7852      -2070.71460    
           2         192   46897.3242      -2062.08887    
           2         193   47142.8594      -2053.46338    
           2         194   47388.3945      -2044.83789    
           2         195   47633.9297      -2036.21240    
           2         196   47879.4648      -2027.58679    
           2         197   48125.0000      -2018.96130    
           2         198   48370.5352      -2010.33582    
           2         199   48616.0742      -2001.71008    
           2         200   48861.6094      -1993.08459    
           2         201   49107.1445      -1984.45898    
           2         202   49352.6797      -1975.83350    
           2         203   49598.2148      -1967.20801    
           2         204   49843.7500      -1958.30994    
           2         205   50089.2852      -1949.15234    
           2         206   50334.8242      -1939.99463    
           2         207   50580.3594      -1930.83704    
           2         208   50825.8945      -1921.67944    
           2         209   51071.4297      -1912.52185    
           2         210   51316.9648      -1903.36426    
           2         211   51562.5000      -1894.20667    
           2         212   51808.0352      -1885.04907    
           2         213   52053.5742      -1875.89136    
           2         214   52299.1094      -1866.73364    
           2         215   52544.6445      -1857.57617    
           2         216   52790.1797      -1848.41846    
           2         217   53035.7148      -1839.26099    
           2         218   53281.2500      -1830.10327    
           2         219   53526.7891      -1820.94556    
           2         220   53772.3242      -1811.78796    
           2         221   54017.8594      -1802.63037    
           2         222   54263.3945      -1793.47278    
           2         223   54508.9297      -1784.31519    
           2         224   54754.4648      -1775.15759    
           2         225   55000.0000      -1766.00000    
  
           3           1   0.00000000      -4869.00000    
           3           2   245.535721      -4872.29736    
           3           3   491.071442      -4875.59473    
           3           4   736.607178      -4878.89258    
           3           5   982.142883      -4881.73340    
           3           6   1227.67859      -4877.10889    
           3           7   1473.21436      -4872.48438    
           3           8   1718.75000      -4867.85986    
           3           9   1964.28577      -4863.23535    
           3          10   2209.82153      -4858.61084    
           3          11   2455.35718      -4853.98633    
           3          12   2700.89282      -4849.36182    
           3          13   2946.42871      -4844.73730    
           3          14   3191.96436      -4840.11279    
           3          15   3437.50000      -4835.48828    
           3          16   3683.03589      -4830.86377    
           3          17   3928.57153      -4826.23926    
           3          18   4174.10742      -4821.61475    
           3          19   4419.64307      -4816.99023    
           3          20   4665.17871      -4812.36572    
           3          21   4910.71436      -4807.74121    
           3          22   5156.25000      -4803.11670    
           3          23   5401.78564      -4798.49219    
           3          24   5647.32178      -4793.86768    
           3          25   5892.85742      -4789.24316    
           3          26   6138.39307      -4784.61865    
           3          27   6383.92871      -4779.99414    
           3          28   6629.46436      -4775.36963    
           3          29   6875.00000      -4770.74512    
           3          30   7120.53613      -4766.12061    
           3          31   7366.07178      -4761.49609    
           3          32   7611.60742      -4756.87109    
           3          33   7857.14307      -4752.24658    
           3          34   8102.67871      -4747.62207    
           3          35   8348.21484      -4740.09863    
           3          36   8593.75000      -4722.09668    
           3          37   8839.28613      -4704.09521    
           3          38   9084.82129      -4686.09326    
           3          39   9330.35742      -4668.09180    
           3          40   9575.89355      -4650.08984    
           3          41   9821.42871      -4632.08838    
           3          42   10066.9648      -4614.08691    
           3          43   10312.5000      -4596.08496    
           3          44   10558.0361      -4578.08350    
           3          45   10803.5713      -4560.08154    
           3          46   11049.1074      -4542.08008    
           3          47   11294.6436      -4524.07812    
           3          48   11540.1787      -4506.07666    
           3          49   11785.7148      -4488.07471    
           3          50   12031.2500      -4470.07324    
           3          51   12276.7861      -4452.07129    
           3          52   12522.3213      -4434.06982    
           3          53   12767.8574      -4416.06836    
           3          54   13013.3936      -4398.06641    
           3          55   13258.9287      -4380.06494    
           3          56   13504.4648      -4362.06299    
           3          57   13750.0000      -4344.34326    
           3          58   13995.5361      -4327.19580    
           3          59   14241.0723      -4310.04834    
           3          60   14486.6074      -4292.90088    
           3          61   14732.1436      -4275.75391    
           3          62   14977.6787      -4258.60645    
           3          63   15223.2148      -4241.45898    
           3          64   15468.7500      -4224.31152    
           3          65   15714.2861      -4207.16406    
           3          66   15959.8223      -4190.01709    
           3          67   16205.3574      -4172.86963    
           3          68   16450.8926      -4155.72217    
           3          69   16696.4297      -4138.57471    
           3          70   16941.9648      -4121.42725    
           3          71   17187.5000      -4104.28027    
           3          72   17433.0371      -4087.13257    
           3          73   17678.5723      -4069.98535    
           3          74   17924.1074      -4052.83789    
           3          75   18169.6426      -4035.69067    
           3          76   18415.1797      -4018.54321    
           3          77   18660.7148      -4001.39575    
           3          78   18906.2500      -3984.24854    
           3          79   19151.7871      -3967.10107    
           3          80   19397.3223      -3949.95361    
           3          81   19642.8574      -3932.80640    
           3          82   19888.3926      -3921.88257    
           3          83   20133.9297      -3914.14478    
           3          84   20379.4648      -3906.40698    
           3          85   20625.0000      -3898.66943    
           3          86   20870.5371      -3890.93164    
           3          87   21116.0723      -3883.19409    
           3          88   21361.6074      -3875.45630    
           3          89   21607.1426      -3867.71875    
           3          90   21852.6797      -3859.98096    
           3          91   22098.2148      -3852.24341    
           3          92   22343.7500      -3844.50562    
           3          93   22589.2871      -3836.76807    
           3          94   22834.8223      -3829.03027    
           3          95   23080.3574      -3821.29272    
           3          96   23325.8926      -3813.55493    
           3          97   23571.4297      -3805.81714    
           3          98   23816.9648      -3798.07959    
           3          99   24062.5000      -3790.34204    
           3         100   24308.0371      -3782.60425    
           3         101   24553.5723      -3774.86646    
           3         102   24799.1074      -3767.69971    
           3         103   25044.6426      -3761.50073    
           3         104   25290.1797      -3755.30151    
           3         105   25535.7148      -3749.10229    
           3         106   25781.2500      -3742.90332    
           3         107   26026.7871      -3736.70410    
           3         108   26272.3223      -3730.50488    
           3         109   26517.8574      -3724.30591    
           3         110   26763.3945      -3718.10669    
           3         111   27008.9297      -3711.90771    
           3         112   27254.4648      -3705.70850    
           3         113   27500.0000      -3699.50928    
           3         114   27745.5371      -3693.31030    
           3         115   27991.0723      -3687.11108    
           3         116   28236.6074      -3680.91211    
           3         117   28482.1445      -3674.71289    
           3         118   28727.6797      -3668.51367    
           3         119   28973.2148      -3662.31470    
           3         120   29218.7500      -3656.11548    
           3         121   29464.2871      -3649.91626    
           3         122   29709.8223      -3643.71729    
           3         123   29955.3574      -3637.51807    
           3         124   30200.8945      -3631.31885    
           3         125   30446.4297      -3625.11987    
           3         126   30691.9648      -3614.14062    
           3         127   30937.5000      -3598.31812    
           3         128   31183.0371      -3582.49561    
           3         129   31428.5723      -3566.67334    
           3         130   31674.1074      -3550.85083    
           3         131   31919.6445      -3535.02832    
           3         132   32165.1797      -3519.20605    
           3         133   32410.7148      -3503.38379    
           3         134   32656.2500      -3487.56128    
           3         135   32901.7852      -3471.73901    
           3         136   33147.3242      -3455.91626    
           3         137   33392.8594      -3440.09399    
           3         138   33638.3945      -3424.27148    
           3         139   33883.9297      -3408.44922    
           3         140   34129.4648      -3392.62695    
           3         141   34375.0000      -3376.80444    
           3         142   34620.5352      -3360.98218    
           3         143   34866.0742      -3345.15942    
           3         144   35111.6094      -3329.33716    
           3         145   35357.1445      -3313.51465    
           3         146   35602.6797      -3297.69238    
           3         147   35848.2148      -3281.87012    
           3         148   36093.7500      -3266.04761    
           3         149   36339.2852      -3250.22534    
           3         150   36584.8242      -3230.76685    
           3         151   36830.3594      -3198.95288    
           3         152   37075.8945      -3167.13892    
           3         153   37321.4297      -3135.32495    
           3         154   37566.9648      -3103.51074    
           3         155   37812.5000      -3071.69678    
           3         156   38058.0352      -3039.88281    
           3         157   38303.5742      -3008.06836    
           3         158   38549.1094      -2976.25439    
           3         159   38794.6445      -2944.44043    
           3         160   39040.1797      -2912.62622    
           3         161   39285.7148      -2880.81226    
           3         162   39531.2500      -2848.99829    
           3         163   39776.7852      -2817.18433    
           3         164   40022.3242      -2787.79150    
           3         165   40267.8594      -2763.97827    
           3         166   40513.3945      -2740.16479    
           3         167   40758.9297      -2716.35156    
           3         168   41004.4648      -2692.53809    
           3         169   41250.0000      -2668.72485    
           3         170   41495.5352      -2644.91138    
           3         171   41741.0742      -2621.09766    
           3         172   41986.6094      -2597.28418    
           3         173   42232.1445      -2573.47095    
           3         174   42477.6797      -2549.65747    
           3         175   42723.2148      -2525.84424    
           3         176   42968.7500      -2502.03076    
           3         177   43214.2852      -2491.47217    
           3         178   43459.8242      -2482.84668    
           3         179   43705.3594      -2474.22119    
           3         180   43950.8945      -2465.59546    
           3         181   44196.4297      -2456.96997    
           3         182   44441.9648      -2448.34448    
           3         183   44687.5000      -2439.71899    
           3         184   44933.0352      -2431.09351    
           3         185   45178.5742      -2422.46777    
           3         186   45424.1094      -2413.84229    
           3         187   45669.6445      -2405.21680    
           3         188   45915.1797      -2396.59131    
           3         189   46160.7148      -2387.96558    
           3         190   46406.2500      -2379.34009    
           3         191   46651.7852      -2370.71460    
           3         192   46897.3242      -2362.08887    
           3         193   47142.8594      -2353.46338    
           3         194   47388.3945      -2344.83789    
           3         195   47633.9297      -2336.21240    
           3         196   47879.4648      -2327.58691    
           3         197   48125.0000      -2318.96143    
           3         198   48370.5352      -2310.33569    
           3         199   48616.0742      -2301.71021    
           3         200   48861.6094      -2293.08447    
           3         201   49107.1445      -2284.45898    
           3         202   49352.6797      -2275.83350    
           3         203   49598.2148      -2267.20801    
           3         204   49843.7500      -2258.31006    
           3         205   50089.2852      -2249.15234    
           3         206   50334.8242      -2239.99463    
           3         207   50580.3594      -2230.83691    
           3         208   50825.8945      -2221.67944    
           3         209   51071.4297      -2212.52173    
           3         210   51316.9648      -2203.36426    
           3         211   51562.5000      -2194.20654    
           3         212   51808.0352      -2185.04907    
           3         213   52053.5742      -2175.89136    
           3         214   52299.1094      -2166.73364    
           3         215   52544.6445      -2157.57617    
           3         216   52790.1797      -2148.41846    
           3         217   53035.7148      -2139.26099    
           3         218   53281.2500      -2130.10327    
           3         219   53526.7891      -2120.94556    
           3         220   53772.3242      -2111.78809    
           3         221   54017.8594      -2102.63037    
           3         222   54263.3945      -2093.47266    
           3         223   54508.9297      -2084.31519    
           3         224   54754.4648      -2075.15771    
           3         225   55000.0000      -2066.00000    
  
           4           1   0.00000000      -7139.00000    
           4           2   245.535721      -7089.04639    
           4           3   491.071442      -7074.27148    
           4           4   736.607178      -7067.27637    
           4           5   982.142883      -7060.28125    
           4           6   1227.67859      -7053.28613    
           4           7   1473.21436      -7046.29053    
           4           8   1718.75000      -7039.29541    
           4           9   1964.28577      -7032.30029    
           4          10   2209.82153      -7025.30518    
           4          11   2455.35718      -7018.31006    
           4          12   2700.89282      -7011.31494    
           4          13   2946.42871      -7004.31934    
           4          14   3191.96436      -6997.32422    
           4          15   3437.50000      -6990.32910    
           4          16   3683.03589      -6983.33398    
           4          17   3928.57153      -6976.33887    
           4          18   4174.10742      -6969.34375    
           4          19   4419.64307      -6962.34814    
           4          20   4665.17871      -6955.35303    
           4          21   4910.71436      -6948.35791    
           4          22   5156.25000      -6941.36279    
           4          23   5401.78564      -6934.36768    
           4          24   5647.32178      -6927.37256    
           4          25   5892.85742      -6920.37695    
           4          26   6138.39307      -6913.38184    
           4          27   6383.92871      -6900.70947    
           4          28   6629.46436      -6885.10547    
           4          29   6875.00000      -6869.50195    
           4          30   7120.53613      -6853.89795    
           4          31   7366.07178      -6838.29443    
           4          32   7611.60742      -6822.69043    
           4          33   7857.14307      -6807.08643    
           4          34   8102.67871      -6791.48291    
           4          35   8348.21484      -6775.87891    
           4          36   8593.75000      -6760.27539    
           4          37   8839.28613      -6744.67139    
           4          38   9084.82129      -6729.06738    
           4          39   9330.35742      -6713.46387    
           4          40   9575.89355      -6697.85986    
           4          41   9821.42871      -6682.25635    
           4          42   10066.9648      -6666.65234    
           4          43   10312.5000      -6651.04883    
           4          44   10558.0361      -6633.81689    
           4          45   10803.5713      -6616.46777    
           4          46   11049.1074      -6599.11914    
           4          47   11294.6436      -6581.77002    
           4          48   11540.1787      -6564.42090    
           4          49   11785.7148      -6547.07227    
           4          50   12031.2500      -6529.72314    
           4          51   12276.7861      -6512.37451    
           4          52   12522.3213      -6495.02539    
           4          53   12767.8574      -6477.67627    
           4          54   13013.3936      -6460.32764    
           4          55   13258.9287      -6442.97852    
           4          56   13504.4648      -6425.62939    
           4          57   13750.0000      -6408.28076    
           4          58   13995.5361      -6390.93164    
           4          59   14241.0723      -6373.58252    
           4          60   14486.6074      -6356.23389    
           4          61   14732.1436      -6338.88477    
           4          62   14977.6787      -6321.53613    
           4          63   15223.2148      -6304.18701    
           4          64   15468.7500      -6285.63525    
           4          65   15714.2861      -6261.68555    
           4          66   15959.8223      -6237.73584    
           4          67   16205.3574      -6213.78613    
           4          68   16450.8926      -6189.83643    
           4          69   16696.4297      -6165.88672    
           4          70   16941.9648      -6141.93750    
           4          71   17187.5000      -6117.98779    
           4          72   17433.0371      -6094.03809    
           4          73   17678.5723      -6070.08838    
           4          74   17924.1074      -6053.08984    
